,4,15,1,5,12,7,9,0,10,11,8,17,13,14,19,3,6,2,18,16
푸드,93.853591160221,93.88704318936877,91.66666666666666,,92.85714285714286,94.42622950819673,90.9090909090909,89.65517241379311,100.0,66.66666666666666,100.0,80.0,,100.0,,100.0,,100.0,100.0,
게임·취미,,100.0,84.05797101449275,100.0,89.13043478260869,100.0,66.66666666666666,85.97560975609755,100.0,85.71428571428571,85.0,,66.66666666666666,,,86.66666666666667,,100.0,33.33333333333333,
스포츠·모빌리티,100.0,100.0,80.0,91.52542372881356,92.42424242424242,,98.50746268656717,96.29629629629629,93.21533923303835,0.0,92.7710843373494,100.0,100.0,85.71428571428571,100.0,94.26229508196722,92.85714285714286,78.37837837837837,100.0,
패션·잡화,60.0,84.0,77.04081632653062,93.38478500551268,88.91838088918381,100.0,85.02024291497976,70.65217391304348,93.0379746835443,81.63265306122449,87.76978417266187,83.33333333333334,87.61009982384029,90.9090909090909,85.94355285002767,90.08620689655173,86.4244741873805,55.55555555555556,88.68421052631578,
홈·리빙,93.10344827586206,96.62921348314607,81.54425612052731,100.0,93.38235294117648,90.3448275862069,92.9245283018868,83.2,91.38149556400506,82.66666666666667,86.31178707224335,93.86792452830188,85.36585365853658,80.0,83.33333333333334,90.58823529411765,96.15384615384616,74.19354838709677,83.87096774193549,
클래스·컨설팅,100.0,,75.0,,,,0.0,87.95518207282913,75.0,0.0,80.0,100.0,,,,0.0,,66.66666666666666,,
반려동물,96.3963963963964,100.0,83.33333333333334,,92.3076923076923,85.18518518518519,88.09523809523809,61.53846153846154,81.25,88.40030326004549,91.66666666666666,95.34883720930233,96.29629629629629,100.0,83.33333333333334,77.77777777777779,100.0,50.0,100.0,
테크·가전,100.0,95.23809523809523,92.53731343283582,75.0,98.61111111111111,93.75,93.48268839103869,95.52238805970148,95.33333333333334,100.0,95.53571428571429,94.73684210526315,100.0,100.0,100.0,97.2972972972973,91.66666666666666,71.15384615384616,100.0,
뷰티,90.0,96.7741935483871,93.54838709677419,100.0,95.34883720930233,100.0,95.91836734693877,89.65517241379311,86.11111111111111,100.0,100.0,95.40126239855726,100.0,95.59859154929578,100.0,90.9090909090909,,0.0,100.0,100.0
베이비·키즈,100.0,100.0,95.0,100.0,96.15384615384616,,95.0,82.32044198895028,71.42857142857143,93.33333333333333,88.88888888888889,100.0,81.81818181818183,100.0,100.0,78.94736842105263,100.0,80.0,100.0,
모임,,100.0,100.0,,,,,79.16666666666666,,,,,,,,100.0,,,,
여행·레저,100.0,80.0,100.0,100.0,84.61538461538461,93.33333333333333,90.0,85.71428571428571,95.83333333333334,66.66666666666666,88.09523809523809,100.0,94.31818181818183,100.0,95.23809523809523,84.98168498168498,83.33333333333334,58.536585365853654,100.0,
소셜·캠페인,,75.0,92.0,0.0,100.0,100.0,87.5,84.30493273542601,100.0,80.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,66.66666666666666,100.0
출판,,100.0,74.07407407407408,,60.0,,100.0,76.23188405797102,,0.0,100.0,,,,100.0,100.0,,,100.0,
컬쳐·아티스트,,100.0,89.28571428571429,,90.0,0.0,,80.52631578947368,0.0,90.0,100.0,,,,100.0,84.21052631578947,100.0,76.92307692307693,100.0,
캐릭터·굿즈,75.0,100.0,81.08108108108108,,93.10344827586206,,100.0,83.33333333333334,100.0,94.44444444444444,100.0,,100.0,,,100.0,100.0,,100.0,
기부·후원,,,,,,,,66.66666666666666,,0.0,,,,,,,,,,
